cnpj_raiz_8,ano,entidade,origem_universo,pares_pagantes,valor_mides,classificacao_anterior_painel,grupo_conciliacao,classificacao_conciliada,tratamento_dados,n_unidades_moveis_dezembro,n_estruturas_nao_clinicas_dezembro,cnes_dezembro,tipos_cnes_dezembro,municipios_cadastro_dezembro,cnes_com_tipo_clinico_em_algum_mes,inicio_servico_documentado,fundamento,fonte_decisao,fonte_documental_aplicada,referencias_contextuais_nao_automaticamente_anuais,alcance_contexto_original,fonte_cnes_url,fonte_cnes_sha256,competencia_cnes,polo_clinico_anual_recuperado,limite,data_conciliacao
01289973,2016,CISAMSF,original_84,5,610471.7,evidencia_insuficiente,demais_sem_destino_clinico_suficientemente_documentado,evidencia_insuficiente,excluir_destino_fixo,0,0,,,,,,O sitio atual confirma servicos de saude e sede em Januaria; nao foi localizado prestador anual ou unidade assistencial identificavel para 2014-2016,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://cisamsf.com.br/,https://cisamsf.com.br/,2014-2016,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1612.dbc,3a3446207cef372839fcd877e82f00b7c4deb8bba7a5cea6b53065432849bec5,201612,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
01256507,2016,CISLAP,original_84,5,588783.96,rede_indireta_sem_destinos_anuais,redes_indiretas_ou_programas,rede_indireta_sem_destinos_anuais,excluir_destino_fixo,0,0,,,,,,Fonte oficial municipal documenta servicos especializados contratados e suspensao por falta de pagamento em 2018; nao identifica prestadores e enderecos de 2014-2016,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.cassia.cam.mg.gov.br/camara-demonstra-grande-preocupacao-com-situacao-do-consorcio-de-saude/,https://www.cassia.cam.mg.gov.br/camara-demonstra-grande-preocupacao-com-situacao-do-consorcio-de-saude/,2014-2016,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1612.dbc,3a3446207cef372839fcd877e82f00b7c4deb8bba7a5cea6b53065432849bec5,201612,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
23866705,2016,CISVALES,original_84,6,439498.2,implantacao_planejada_operacao_nao_comprovada,demais_sem_destino_clinico_suficientemente_documentado,implantacao_planejada_operacao_nao_comprovada,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Audiencia de 2019 discute implantacao do SAMU. Nao ha unidade fixa diretamente ligada nos oito dezembros; planejamento nao comprova operacao nem capacidade.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.almg.gov.br/projetos-de-lei/RQC/294/2019,https://www.almg.gov.br/projetos-de-lei/RQC/294/2019,Audiencia de 2019 discute implantacao do SAMU. Nao ha unidade fixa diretamente ligada nos oito dezembros; planejamento nao comprova operacao nem capacidade.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1612.dbc,3a3446207cef372839fcd877e82f00b7c4deb8bba7a5cea6b53065432849bec5,201612,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
00784548,2016,CONSONORTE,original_84,1,422723.95,evidencia_insuficiente,demais_sem_destino_clinico_suficientemente_documentado,evidencia_insuficiente,excluir_destino_fixo,0,0,,,,,,Nao foi localizado prestador ou polo anual identificavel; a literatura institucional apenas confirma a existencia do consorcio de saude no periodo,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://repositorio.fjp.mg.gov.br/items/c5bf1126-785a-4bd8-a68c-95c5f00c3125,https://repositorio.fjp.mg.gov.br/items/c5bf1126-785a-4bd8-a68c-95c5f00c3125,2014-2018,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1612.dbc,3a3446207cef372839fcd877e82f00b7c4deb8bba7a5cea6b53065432849bec5,201612,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
02287790,2016,CONSORCIO INTERMUNICIPAL DE SAUDE DA REG FRONT ESTADOS DA BA. MG. E ES.,original_84,1,220479.94,historica_sem_polo_documentado,historicas_sem_polo,historica_sem_polo_documentado,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Registro institucional posterior nao prova oferta em 2014-2021; sem vinculo CNES direto nos oito anos.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://doc.tce.mg.gov.br/Home/ViewDiario/2026_01_28_Diario.pdf,https://doc.tce.mg.gov.br/Home/ViewDiario/2026_01_28_Diario.pdf,Registro institucional posterior nao prova oferta em 2014-2021; sem vinculo CNES direto nos oito anos.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1612.dbc,3a3446207cef372839fcd877e82f00b7c4deb8bba7a5cea6b53065432849bec5,201612,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
18151467,2016,AMVAP SAUDE,original_84,17,95500,rede_indireta_sem_destinos_anuais,redes_indiretas_ou_programas,rede_indireta_sem_destinos_anuais,excluir_destino_fixo,0,0,,,,,,O portal oficial preserva demonstrativos de 2017 e descreve procedimentos e transporte; nao fornece neste material prestadores de 2014-2017,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.amvapsaude.com.br/transparencia/,https://www.amvapsaude.com.br/transparencia/,2014-2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1612.dbc,3a3446207cef372839fcd877e82f00b7c4deb8bba7a5cea6b53065432849bec5,201612,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
00840724,2016,CIS/UBA,original_84,1,13902,historica_sem_polo_documentado,historicas_sem_polo,historica_sem_polo_documentado,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Existencia institucional e pagamentos historicos nao identificam prestador; sem vinculo CNES direto nos oito anos. Inaptidao cadastral nao prova data de encerramento assistencial.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://sapl.uba.mg.leg.br/media/sapl/public/materialegislativa/1996/11193/projeto_de_lei_055.pdf,https://sapl.uba.mg.leg.br/media/sapl/public/materialegislativa/1996/11193/projeto_de_lei_055.pdf,Existencia institucional e pagamentos historicos nao identificam prestador; sem vinculo CNES direto nos oito anos. Inaptidao cadastral nao prova data de encerramento assistencial.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1612.dbc,3a3446207cef372839fcd877e82f00b7c4deb8bba7a5cea6b53065432849bec5,201612,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
71203715,2017,CIS CIRCUITO DAS AGUAS,original_84,18,16603678.41,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,somente_estrutura_nao_clinica_cadastrada,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,1,7919204,68,316370,,,CNES de dezembro contem somente centrais de gestao ou regulacao.,CNES_ST_dezembro,,https://www.ciscircuitodasaguas.org.br/ | https://www.fhemig.mg.gov.br/files/3070/ConsorcioEntidades-Filantropicas---CSSFe/33901/Ata-de-Julgamento---CSSFE--Edital-06/2024.pdf?preview=1,2014-2015,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Ata de 17/11/2017 localizada no indice; acesso ao PDF HTTP 403; conteudo nao utilizado.,2026-09-24
13985869,2017,CISSUL,original_84,132,7575102.75,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,samu_regional_documentado,especificacao_movel_com_vigencia_propria,0,1,7659873,76,317070,,2015-01-31,Relato institucional retrospectivo identifica inicio da operacao em 31 de janeiro de 2015,evidencias/fontes_conciliacao_2026_09_24.csv#cissul_inicio,https://cissul.saude.mg.gov.br/2025/cissul-samu-celebra-10-anos-e-inicia-novo-ciclo-de-conquistas/,https://www.saude.mg.gov.br/noticias/abertura-de-treinamento-para-samu-acontece-em-varginha/ | https://www.saude.mg.gov.br/wp-content/uploads/2014/11/A_agenda_da_saude_publica_WEB-726.pdf,2014,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao mede continuidade diaria nem prova inexistencia de outras atividades antes dessa data,2026-09-24
97550393,2017,CIAS - CONSORCIO INTERMUNICIPAL DE SAUDE,original_84,22,5409372.36,sem_evidencia_suficiente_de_polo_no_ano,demais_sem_destino_clinico_suficientemente_documentado,sem_evidencia_suficiente_de_polo_no_ano,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,CNES historico: hospital-dia em Santa Luzia em dezembro de 2014 e janeiro de 2015. Termo assinado em 2024 refere explicitamente regulacao SAMU em 2021-2022; nao identifica hospital ou bases anuais.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://dom.santaluzia.mg.gov.br/?mec-events=termo-de-ajuste-de-contas-6,https://dom.santaluzia.mg.gov.br/?mec-events=termo-de-ajuste-de-contas-6,CNES historico: hospital-dia em Santa Luzia em dezembro de 2014 e janeiro de 2015. Termo assinado em 2024 refere explicitamente regulacao SAMU em 2021-2022; nao identifica hospital ou bases anuais.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
17813026,2017,CISDESTE,original_84,94,4625617.51,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,39,1,7476809 | 7478267 | 7539932 | 7539940 | 7539967 | 7539975 | 7539983 | 7539991 | 7540000 | 7540019 | 7540035 | 7541090 | 7541104 | 7541120 | 7545509 | 7545517 | 7548044 | 7548052 | 7548109 | 7548125 | 7548133 | 7570678 | 7572085 | 7572336 | 7572379 | 7572387 | 7572417 | 7572425 | 7575289 | 7575319 | 7588348 | 7588356 | 7588364 | 7588372 | 7588399 | 7588402 | 7588410 | 7588429 | 7588437 | 7594488,42 | 76,310150 | 310280 | 310460 | 310690 | 310750 | 311330 | 311530 | 312400 | 312420 | 312595 | 312738 | 313670 | 313800 | 313840 | 313860 | 314080 | 314220 | 314390 | 314820 | 315580 | 315590 | 316070 | 316290 | 316570 | 316990 | 317200,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
03735788,2017,CISLAV,original_84,10,4140198.7,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,somente_estrutura_nao_clinica_cadastrada,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,1,9368221,68,313820,,,CNES de dezembro contem somente centrais de gestao ou regulacao.,CNES_ST_dezembro,,https://cosecsmg.org.br/consorcios/cislav-38 | https://sapl.lavras.mg.leg.br/media/sapl/public/materialegislativa/2024/6/1._ple_021_2024_projeto.pdf,2014-2016,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
20059618,2017,CIS-URG OESTE,original_84,48,4029436.07,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,inicio_samu_durante_ano,especificacao_movel_com_vigencia_propria,31,1,7997876 | 9317430 | 9317449 | 9323635 | 9323643 | 9323651 | 9323678 | 9323686 | 9323694 | 9323708 | 9337253 | 9337261 | 9337296 | 9337318 | 9337326 | 9337334 | 9337342 | 9337350 | 9337377 | 9337385 | 9337393 | 9337407 | 9337415 | 9337423 | 9337512 | 9337717 | 9337733 | 9337768 | 9337776 | 9346139 | 9346147 | 9346155,42 | 76,310420 | 310510 | 310740 | 311120 | 311200 | 311450 | 311660 | 312230 | 312320 | 312610 | 313220 | 313350 | 313380 | 313720 | 313880 | 314050 | 314520 | 314560 | 314710 | 315050 | 315140 | 315990 | 316040,,2017-06-07,Relato institucional distingue criacao em 2014 e inicio dos atendimentos em 7 de junho de 2017,evidencias/fontes_conciliacao_2026_09_24.csv#cisurg_inicio,https://cisurg.oeste.mg.gov.br/07-anos-de-funcionamento-do-samu-gerenciado-pelo-cis-urg-oeste/,https://cisurg.oeste.mg.gov.br/07-anos-de-funcionamento-do-samu-gerenciado-pelo-cis-urg-oeste/ | https://cisurg.oeste.mg.gov.br/?gnm_paged=64,2014-2015,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao retroagir a expansao territorial de 2022; ano inicial tem disponibilidade parcial,2026-09-24
01999898,2017,CIS CAPARAO,original_84,13,3210082.53,rede_indireta_e_movel_sem_vinculo_de_capacidade,redes_indiretas_ou_programas,rede_indireta_e_movel_sem_vinculo_de_capacidade,excluir_destino_fixo,0,0,,,,,,O sitio oficial descreve profissionais credenciados e remocao por UTI movel; documento municipal de 2014 registra subvenC'C#o ao Hospital Cesar Leite sem provar que o consorcio o mantinha,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.ciscaparao.mg.gov.br/Index.aspx,https://www.ciscaparao.mg.gov.br/Index.aspx | https://www.reduto.mg.gov.br/legislacao-categorias/leis-ordinarias/leis-ordinarias-2013/862-lei-ordinaria-n-362-2013/file,2014-2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
11636961,2017,CISRUN,original_84,75,2884595.32,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,47,1,5500303 | 6972632 | 7699409 | 7699417 | 7699425 | 7699433 | 7699441 | 7699549 | 7699557 | 7699565 | 7699581 | 7720874 | 7738730 | 7738749 | 7738757 | 7738765 | 7738773 | 7738781 | 7739133 | 7739141 | 7739206 | 7739230 | 7739257 | 7739265 | 7739273 | 7739281 | 7739370 | 7739389 | 7739397 | 7739400 | 7739419 | 7739427 | 7739435 | 7739443 | 7739451 | 7739478 | 7739486 | 7739494 | 7739508 | 7739516 | 7739524 | 7739532 | 7739540 | 7739559 | 7739567 | 7739575 | 7739583 | 7740980,42 | 76,310665 | 310730 | 310825 | 310860 | 311270 | 311880 | 312030 | 312430 | 312660 | 312670 | 312733 | 312960 | 313200 | 313210 | 313505 | 313510 | 313520 | 313930 | 314100 | 314225 | 314270 | 314290 | 314330 | 314345 | 315057 | 315120 | 315213 | 315220 | 315560 | 315700 | 316110 | 316240 | 316270 | 316420 | 316800 | 317080 | 317090,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
11938399,2017,CISRU-CENTRO SUL,original_84,49,2337219.37,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,22,1,7003102 | 7042353 | 7042361 | 7042388 | 7042396 | 7042477 | 7042485 | 7042493 | 7042507 | 7042515 | 7042523 | 7042531 | 7048718 | 7048726 | 7048742 | 7048750 | 7048769 | 7048777 | 7048785 | 7048793 | 7048815 | 7048904 | 7048912,42 | 76,310210 | 310560 | 310590 | 311320 | 311800 | 311830 | 312390 | 312940 | 313740 | 313910 | 314450 | 314590 | 315080 | 315420 | 315520 | 316250 | 316500 | 316880,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
01208564,2017,CISMIP,candidata_externa_13,11,2265104.06,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://www.camaraguape.mg.gov.br/abrir_arquivo.aspx?arquivo=%7BBBA1ED7E-EBAD-666B-AD76-0C1BCDA3BCAB%7D.pdf&cdLocal=7 | https://cnes2.datasus.gov.br/Mod_Basico.asp?VCo_Unidade=3147909639691,2018-2021,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
13220150,2017,CISNORJE,original_84,53,2149732.51,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,30,1,7096313 | 7135017 | 7135343 | 9079874 | 9110763 | 9110771 | 9110798 | 9110801 | 9110828 | 9110836 | 9110844 | 9110852 | 9110860 | 9110879 | 9110887 | 9110895 | 9110909 | 9110917 | 9110925 | 9110933 | 9110941 | 9110968 | 9110984 | 9111018 | 9111026 | 9111034 | 9111042 | 9111050 | 9232583 | 9232591 | 9232605,42 | 76,310090 | 310170 | 310340 | 311230 | 311370 | 312160 | 313250 | 313270 | 313330 | 313470 | 313580 | 313600 | 313920 | 314180 | 314430 | 314530 | 314630 | 314870 | 315217 | 316710 | 316860 | 316970,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
01058207,2017,CIS GRAO MOGOL,original_84,6,2122532.51,rede_multidestino_documentada_no_fim_da_janela,redes_indiretas_ou_programas,rede_multidestino_documentada_no_fim_da_janela,excluir_destino_fixo,0,0,,,,,,Relato oficial de 2018 documenta consultas e exames e transporte diario para Montes Claros e Francisco Sa nos quatro meses anteriores,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://cisgraomogol.mg.gov.br/2018/01/25/consorcio-de-saude-atende-1-108-pacientes-em-apenas-quatro-meses-de-gestao/,https://cisgraomogol.mg.gov.br/ | https://cisgraomogol.mg.gov.br/2018/01/25/consorcio-de-saude-atende-1-108-pacientes-em-apenas-quatro-meses-de-gestao/,2014-2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
00931990,2017,CISCOM,candidata_externa_13,5,1972297.95,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://abaete.mg.gov.br/wp-content/uploads/2025/06/PMS-Abaete-2022-2025.pdf,2017-2021,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
01124788,2017,CONSARDOCE,candidata_externa_13,5,1480894.75,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://tcnotas.tce.mg.gov.br/tcjuris/Nota/BuscarArquivo/1751650 | https://portal-antigo.saude.mg.gov.br/resolucoes/story/20387-consorcios-intermunicipais-de-saude-da-macro-leste-participam-de-encontro-promovido-pela-regional-de-valadares,2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
01994407,2017,CISPORTAL,original_84,9,1458151.82,rede_indireta_sem_destinos_anuais,redes_indiretas_ou_programas,rede_indireta_sem_destinos_anuais,excluir_destino_fixo,0,0,,,,,,O sitio oficial atual confirma atendimento por credenciamento; nao foi localizada lista historica de prestadores com vigencia e endereco,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://cisportal.mg.gov.br/atendimento/,https://cisportal.mg.gov.br/atendimento/,2014-2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
09310999,2017,CISVALEGRAN,original_84,12,1245547.94,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,somente_estrutura_nao_clinica_cadastrada,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,1,9366822,68,317010,,,CNES de dezembro contem somente centrais de gestao ou regulacao.,CNES_ST_dezembro,,https://cisvalegran.mg.gov.br/quem-somos.html | https://ptdocz.com/doc/1907428/visualizar---prefeitura-municipal-de-uberaba,2014-2016,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
01257142,2017,CISSM,candidata_externa_13,7,1197100.27,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://tcnotas.tce.mg.gov.br/tcjuris/Nota/BuscarArquivo/4169429,2018-2021,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
19455924,2017,CISTRI,original_84,21,1013275.79,implantacao_sem_operacao_na_maior_parte_da_janela,fase_anterior_operacao_samu,pre_operacao_samu_regional,preservar_pagamento_de_fase_pre_operacional,0,0,,,,,2018-07-03,Historia institucional registra implantacao somente em 3 de julho de 2018 depois de fase de preparacao,evidencias/fontes_conciliacao_2026_09_24.csv#cistri_inicio,https://cistri.saude.mg.gov.br/cistri/historia/,https://cistri.saude.mg.gov.br/cistri/historia/,2014-2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao converter veiculos doados em 2016 em operacao assistencial naquele ano,2026-09-24
03869109,2017,CISMMA,candidata_externa_13,7,1005410.81,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://www.manga.mg.gov.br/noticias/cismma-elege-chapa-bienio-2019-2020-e-faz-prestacao-de-contas-do-ultimo-bienio | https://cnes2.datasus.gov.br/Mod_Ambulatorial.asp?VCo_Unidade=3139300077615,2019-2021,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
64486822,2017,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO SAO FRANCISCO,original_84,8,842632.1,fixa_em_outros_meses_ausente_em_dezembro,cadastro_intrano_ou_posterior,tipo_clinico_em_outros_meses_fora_dezembro,sensibilidade_mensal_sem_imputar_capacidade_dezembro,0,0,,,,2143674,,ST mensal contem tipo clinico no ano; dezembro nao contem destino clinico.,CNES_ST_mensal; outputs/manifesto_cnes_historico_saude_mg.csv,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2015/prt2139_18_12_2015.html,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2015/prt2139_18_12_2015.html,CNES historico liga hospital em Moema ao CNPJ em dezembro de 2014-2016 com 26 leitos SUS; portaria corrobora identidade do hospital. Presenca em parte de 2017 nao equivale a dezembro.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1712.dbc,b54e47c75a91875652ff57d9030148cbd6baddd14c3552be67e8ae365d4855f1,201712,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Lista anual de tipos nao identifica sozinha os meses de cada tipo.,2026-09-24
